Tahun Kerja,Tingkat Pengalaman,Jenis Pekerjaan,Jabatan,Gaji,Mata Uang,Gaji (USD),Negara Tinggal,Sistem Kerja,Lokasi Perusahaan,Ukuran Perusahaan
2022,Senior,Tetap,Data Engineer,155000,USD,155000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,153600,USD,153600,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,106800,USD,106800,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,150000,USD,150000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,140000,USD,140000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Science Consultant,122000,USD,122000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Science Consultant,94500,USD,94500,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,170000,USD,170000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,130000,USD,130000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Science Consultant,145000,USD,145000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Science Consultant,128000,USD,128000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,145000,USD,145000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,100000,USD,100000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,175000,USD,175000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,120000,USD,120000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,145000,USD,145000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,115000,USD,115000,US,Kantor,US,Menengah
2022,Senior,Tetap,Applied Machine Learning Scientist,150000,USD,150000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Analyst,150000,USD,150000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Analyst,100000,USD,100000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Scientist,150000,USD,150000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Scientist,127500,USD,127500,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,126500,USD,126500,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,51000,USD,51000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Engineer,260000,USD,260000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Engineer,175000,USD,175000,US,Kantor,US,Menengah
2022,Pemula,Tetap,Applied Data Scientist,40000,USD,40000,AU,Remote,PK,Menengah
2022,Pemula,Tetap,AI Programmer,40000,USD,40000,PK,Remote,AU,Menengah
2022,Senior,Tetap,Data Engineer,250000,USD,250000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,63000,USD,63000,US,Remote,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,210000,USD,210000,US,Remote,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,160000,USD,160000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,272550,USD,272550,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,198200,USD,198200,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Scientist,90000,EUR,94560,FR,Remote,FR,Menengah
2022,Menengah,Tetap,Data Scientist,50000,EUR,52533,FR,Remote,FR,Menengah
2022,Senior,Tetap,Data Scientist,220000,USD,220000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,146000,USD,146000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Analyst,150000,USD,150000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Analyst,100000,USD,100000,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Software Engineer,248400,USD,248400,CA,Remote,CA,Menengah
2022,Senior,Tetap,Machine Learning Software Engineer,183600,USD,183600,CA,Remote,CA,Menengah
2022,Menengah,Tetap,Data Engineer,150000,USD,150000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Engineer,150000,USD,150000,US,Remote,US,Menengah
2022,Pemula,Tetap,Machine Learning Developer,40000,USD,40000,PK,Remote,AU,Menengah
2022,Senior,Tetap,Lead Data Scientist,4460000,INR,56723,IN,Kantor,IN,Besar
2022,Menengah,Tetap,Data Engineer,120000,USD,120000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Engineer,95000,USD,95000,US,Kantor,US,Menengah
2022,Pemula,Tetap,Data Engineer,160000,USD,160000,US,Kantor,US,Menengah
2022,Pemula,Tetap,Data Engineer,135000,USD,135000,US,Kantor,US,Menengah
2022,Pemula,Tetap,Data Science Consultant,23000,EUR,24165,IT,Hybrid,IT,Menengah
2022,Senior,Tetap,Data Engineer,216000,USD,216000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,144000,USD,144000,US,Remote,US,Menengah
2022,Pemula,Tetap,Data Engineer,85000,USD,85000,US,Kantor,US,Menengah
2022,Pemula,Tetap,Data Engineer,65000,USD,65000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Analyst,149000,USD,149000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,119000,USD,119000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,140000,USD,140000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,120000,USD,120000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Scientist,150000,USD,150000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Scientist,110000,USD,110000,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,246000,USD,246000,US,Remote,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,201000,USD,201000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,190000,USD,190000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,155000,USD,155000,US,Kantor,US,Menengah
2022,Senior,Tetap,ML Engineer,235000,USD,235000,US,Remote,US,Menengah
2022,Senior,Tetap,ML Engineer,185000,USD,185000,US,Remote,US,Menengah
2022,Senior,Tetap,Cloud Database Engineer,190000,USD,190000,US,Remote,US,Menengah
2022,Senior,Tetap,Cloud Database Engineer,160000,USD,160000,US,Remote,US,Menengah
2022,Pemula,Tetap,Product Data Analyst,100000,USD,100000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Engineer,130000,USD,130000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Engineer,115000,USD,115000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Scientist,75000,GBP,92350,GB,Kantor,GB,Menengah
2022,Menengah,Tetap,Data Scientist,55000,GBP,67723,GB,Kantor,GB,Menengah
2022,Menengah,Tetap,Data Engineer,105000,USD,105000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Engineer,70000,USD,70000,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,204500,USD,204500,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,142200,USD,142200,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,192000,USD,192000,US,Remote,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,164000,USD,164000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,185900,USD,185900,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,129300,USD,129300,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,130000,USD,130000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,75000,USD,75000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Science Manager,175000,USD,175000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Science Manager,120000,USD,120000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,167500,USD,167500,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,106500,USD,106500,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Analyst,75000,USD,75000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Analyst,60000,USD,60000,US,Remote,US,Menengah
2022,Senior,Tetap,Applied Scientist,184000,USD,184000,US,Remote,US,Menengah
2022,Senior,Tetap,Applied Scientist,142000,USD,142000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Scientist,145000,USD,145000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Scientist,100000,USD,100000,US,Kantor,US,Menengah
2022,Pemula,Tetap,Machine Learning Software Engineer,10000,USD,10000,MA,Hybrid,MA,Kecil
2022,Menengah,Tetap,Data Scientist,2500000,INR,31795,IN,Remote,US,Menengah
2022,Menengah,Tetap,NLP Engineer,198000,PLN,44365,PL,Remote,PL,Kecil
2022,Senior,Tetap,Data Engineer,175000,USD,175000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,120000,USD,120000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,175000,USD,175000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,120000,USD,120000,US,Kantor,US,Menengah
2022,Eksekutif,Tetap,Data Engineer,200000,USD,200000,US,Kantor,US,Menengah
2022,Eksekutif,Tetap,Data Engineer,145000,USD,145000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Engineer,75000,GBP,92350,GB,Remote,GB,Menengah
2022,Menengah,Tetap,Data Engineer,60000,GBP,73880,GB,Remote,GB,Menengah
2022,Senior,Tetap,Data Engineer,145000,USD,145000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,100000,USD,100000,US,Kantor,US,Menengah
2022,Senior,Tetap,Applied Scientist,192000,USD,192000,US,Remote,US,Menengah
2022,Senior,Tetap,Applied Scientist,164000,USD,164000,US,Remote,US,Menengah
2022,Eksekutif,Tetap,Data Engineer,310000,USD,310000,US,Remote,US,Menengah
2022,Eksekutif,Tetap,Data Engineer,239000,USD,239000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,120000,USD,120000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Analyst,95000,USD,95000,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,145000,USD,145000,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,135000,USD,135000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,100000,USD,100000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,78000,USD,78000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,70000,EUR,73546,ES,Kantor,ES,Menengah
2022,Senior,Tetap,Data Engineer,35000,EUR,36773,ES,Kantor,ES,Menengah
2022,Menengah,Tetap,Data Engineer,160000,USD,160000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Engineer,120000,USD,120000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,190000,USD,190000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,150000,USD,150000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Engineer,2800000,INR,35610,IN,Hybrid,IN,Besar
2022,Senior,Tetap,AI Scientist,125000,USD,125000,CO,Remote,CO,Besar
2022,Senior,Tetap,Data Engineer,120000,USD,120000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,95000,USD,95000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Analyst,150000,USD,150000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Analyst,100000,USD,100000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,45000,EUR,47280,ES,Kantor,ES,Menengah
2022,Senior,Tetap,Data Scientist,36000,EUR,37824,ES,Kantor,ES,Menengah
2022,Senior,Tetap,Data Analyst,115934,USD,115934,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,81666,USD,81666,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,175000,USD,175000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,140000,USD,140000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,120000,USD,120000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,95000,USD,95000,US,Kantor,US,Menengah
2022,Senior,Tetap,Research Engineer,249500,USD,249500,US,Kantor,US,Menengah
2022,Senior,Tetap,Research Engineer,149850,USD,149850,US,Kantor,US,Menengah
2022,Menengah,Tetap,Analytics Engineer,122500,USD,122500,US,Remote,US,Menengah
2022,Menengah,Tetap,Analytics Engineer,100000,USD,100000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,249500,USD,249500,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,149850,USD,149850,US,Kantor,US,Menengah
2022,Pemula,Tetap,Data Analyst,55000,USD,55000,US,Kantor,US,Menengah
2022,Pemula,Tetap,Data Analyst,48000,USD,48000,US,Kantor,US,Menengah
2022,Senior,Tetap,Research Scientist,249500,USD,249500,US,Kantor,US,Menengah
2022,Senior,Tetap,Research Scientist,149850,USD,149850,US,Kantor,US,Menengah
2022,Menengah,Tetap,Computer Vision Engineer,56000,EUR,58837,FR,Remote,FR,Kecil
2022,Senior,Tetap,Data Engineer,190000,USD,190000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,120000,USD,120000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,127000,USD,127000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,104000,USD,104000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,210000,USD,210000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,150000,USD,150000,US,Remote,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,210000,USD,210000,US,Remote,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,150000,USD,150000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,210000,USD,210000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,130000,USD,130000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,182750,USD,182750,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,161500,USD,161500,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Analyst,102640,USD,102640,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Analyst,66100,USD,66100,US,Remote,US,Menengah
2022,Senior,Tetap,Research Scientist,210000,USD,210000,US,Remote,US,Menengah
2022,Senior,Tetap,Research Scientist,150000,USD,150000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,198800,USD,198800,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,122600,USD,122600,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Engineer,130000,USD,130000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Engineer,80000,USD,80000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,136000,USD,136000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,104000,USD,104000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,150000,USD,150000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,100000,USD,100000,US,Remote,US,Menengah
2022,Pemula,Tetap,Data Engineer,160000,USD,160000,US,Kantor,US,Menengah
2022,Pemula,Tetap,Data Engineer,135000,USD,135000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,216000,USD,216000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,144000,USD,144000,US,Remote,US,Menengah
2022,Eksekutif,Tetap,Data Scientist,159000,USD,159000,US,Remote,US,Menengah
2022,Eksekutif,Tetap,Data Scientist,130000,USD,130000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,115934,USD,115934,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,81666,USD,81666,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,215000,USD,215000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,150000,USD,150000,US,Remote,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,246000,USD,246000,US,Remote,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,201000,USD,201000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Engineer,187000,USD,187000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Engineer,153000,USD,153000,US,Remote,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,255000,USD,255000,MX,Remote,MX,Menengah
2022,Senior,Tetap,Machine Learning Engineer,185000,USD,185000,MX,Remote,MX,Menengah
2022,Menengah,Tetap,Data Analyst,350000,GBP,430967,GB,Kantor,GB,Menengah
2022,Menengah,Tetap,Data Analyst,45000,GBP,55410,GB,Kantor,GB,Menengah
2022,Senior,Tetap,Data Analyst,48000,EUR,50432,ES,Kantor,ES,Menengah
2022,Senior,Tetap,Data Analyst,38000,EUR,39925,ES,Kantor,ES,Menengah
2022,Senior,Tetap,Data Analyst,169000,USD,169000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Analyst,110600,USD,110600,US,Kantor,US,Menengah
2022,Pemula,Tetap,BI Data Analyst,58000,EUR,60938,DE,Kantor,DE,Besar
2022,Senior,Tetap,BI Developer,140000,USD,140000,US,Remote,US,Menengah
2022,Senior,Tetap,BI Developer,120000,USD,120000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Analyst,75000,USD,75000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Analyst,60000,USD,60000,US,Remote,US,Menengah
2022,Senior,Tetap,3D Computer Vision Researcher,10000,USD,10000,CA,Hybrid,AL,Kecil
2022,Pemula,Tetap,Data Analyst,50000,USD,50000,US,Hybrid,US,Besar
2022,Menengah,Tetap,MLOps Engineer,134000,USD,134000,US,Remote,US,Menengah
2022,Menengah,Tetap,MLOps Engineer,124000,USD,124000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,166700,USD,166700,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Analyst,119000,USD,119000,US,Kantor,US,Menengah
2022,Pemula,Tetap,Data Scientist,124234,USD,124234,US,Kantor,US,Menengah
2022,Pemula,Tetap,Data Scientist,74540,USD,74540,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Analyst,100000,USD,100000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Analyst,65000,USD,65000,US,Remote,US,Menengah
2021,Menengah,Tetap,Data Analyst,1250000,INR,16904,IN,Hybrid,IN,Besar
2022,Pemula,Tetap,AI Scientist,200000,USD,200000,CA,Hybrid,CA,Besar
2022,Pemula,Tetap,Machine Learning Engineer,12000,USD,12000,AR,Remote,AR,Besar
2022,Senior,Tetap,Data Engineer,220000,USD,220000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,146000,USD,146000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,65000,EUR,68293,ES,Kantor,ES,Menengah
2022,Senior,Tetap,Data Engineer,35000,EUR,36773,ES,Kantor,ES,Menengah
2022,Senior,Tetap,Data Specialist,110000,USD,110000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Specialist,70000,USD,70000,US,Kantor,US,Menengah
2022,Pemula,Tetap,Data Analyst,50000,USD,50000,US,Hybrid,US,Besar
2022,Senior,Tetap,Data Engineer,120000,USD,120000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,95000,USD,95000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Analyst,150000,USD,150000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Analyst,100000,USD,100000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,45000,EUR,47280,ES,Kantor,ES,Menengah
2022,Senior,Tetap,Data Scientist,36000,EUR,37824,ES,Kantor,ES,Menengah
2022,Senior,Tetap,Data Architect,190000,USD,190000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Architect,135000,USD,135000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,128000,USD,128000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,81500,USD,81500,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,173000,USD,173000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,110000,USD,110000,US,Remote,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,192000,USD,192000,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,120000,USD,120000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Analyst,115934,USD,115934,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,81666,USD,81666,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,120000,USD,120000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Analyst,95000,USD,95000,US,Kantor,US,Menengah
2022,Senior,Tetap,Principal Machine Learning Engineer,190000,USD,190000,US,Remote,US,Besar
2022,Senior,Tetap,Data Engineer,194000,USD,194000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,129400,USD,129400,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,201000,USD,201000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,89200,USD,89200,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,165000,USD,165000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,125000,USD,125000,US,Kantor,US,Menengah
2022,Senior,Tetap,Applied Scientist,230000,USD,230000,US,Remote,US,Menengah
2022,Senior,Tetap,Applied Scientist,196000,USD,196000,US,Remote,US,Menengah
2022,Menengah,Tetap,Machine Learning Engineer,130000,USD,130000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Machine Learning Engineer,90000,USD,90000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Machine Learning Researcher,150000,USD,150000,US,Remote,US,Menengah
2022,Menengah,Tetap,Machine Learning Researcher,100000,USD,100000,US,Remote,US,Menengah
2022,Menengah,Tetap,Machine Learning Engineer,230000,USD,230000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Machine Learning Engineer,150000,USD,150000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,153600,USD,153600,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,106800,USD,106800,US,Kantor,US,Menengah
2022,Menengah,Tetap,Machine Learning Researcher,130000,USD,130000,US,Remote,US,Menengah
2022,Menengah,Tetap,Machine Learning Researcher,100000,USD,100000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,216000,USD,216000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,144000,USD,144000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Scientist,180000,USD,180000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Scientist,120000,USD,120000,US,Kantor,US,Menengah
2022,Pemula,Tetap,Data Engineer,160000,USD,160000,US,Kantor,US,Menengah
2022,Pemula,Tetap,Data Engineer,135000,USD,135000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Analyst,192500,USD,192500,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,140000,USD,140000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,152500,USD,152500,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,130000,USD,130000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Analyst,65000,USD,65000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,55000,USD,55000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,178750,USD,178750,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,160000,USD,160000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Scientist,60000,EUR,63040,FR,Remote,FR,Menengah
2022,Menengah,Tetap,Data Scientist,50000,EUR,52533,FR,Remote,FR,Menengah
2022,Menengah,Tetap,Machine Learning Scientist,165000,USD,165000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Machine Learning Scientist,135000,USD,135000,US,Kantor,US,Menengah
2022,Senior,Tetap,Analytics Engineer,170000,USD,170000,US,Remote,US,Menengah
2022,Senior,Tetap,Analytics Engineer,125000,USD,125000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,105000,USD,105000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,70000,USD,70000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,130000,USD,130000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,95000,USD,95000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,203500,USD,203500,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,152000,USD,152000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,197430,USD,197430,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,134760,USD,134760,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Scientist,120000,USD,120000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,197000,USD,197000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,99000,USD,99000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,220000,USD,220000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,162000,USD,162000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Engineer,105120,EUR,110446,LT,Kantor,LT,Menengah
2022,Menengah,Tetap,Data Engineer,75360,EUR,79178,LT,Kantor,LT,Menengah
2022,Menengah,Tetap,Data Science Consultant,57000,GBP,70186,GB,Kantor,GB,Menengah
2022,Menengah,Tetap,Data Science Consultant,42000,GBP,51716,GB,Kantor,GB,Menengah
2022,Senior,Tetap,Data Architect,149040,USD,149040,US,Remote,US,Menengah
2022,Senior,Tetap,Data Architect,113900,USD,113900,US,Remote,US,Menengah
2020,Menengah,Tetap,Business Data Analyst,95000,USD,95000,US,Kantor,US,Menengah
2021,Senior,Tetap,Data Analyst,115000,USD,115000,US,Remote,US,Kecil
2022,Senior,Tetap,Data Analyst,171000,USD,171000,US,Remote,AU,Besar
2022,Pemula,Tetap,Data Analytics Engineer,13000,USD,13000,AR,Remote,AR,Kecil
2022,Senior,Tetap,Data Engineer,100000,USD,100000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,78000,USD,78000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,120000,USD,120000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,95000,USD,95000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Specialist,110000,USD,110000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Specialist,70000,USD,70000,US,Kantor,US,Menengah
2022,Pemula,Freelance,Data Analytics Consultant,50000,USD,50000,BE,Remote,US,Kecil
2022,Senior,Tetap,Data Scientist,185900,USD,185900,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,129300,USD,129300,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Analyst,150000,USD,150000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Analyst,100000,USD,100000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,230000,USD,230000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,154600,USD,154600,US,Remote,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,204500,USD,204500,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,142200,USD,142200,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Engineer,160000,USD,160000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Engineer,75000,USD,75000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,45000,EUR,47280,ES,Kantor,ES,Menengah
2022,Senior,Tetap,Data Scientist,36000,EUR,37824,ES,Kantor,ES,Menengah
2022,Senior,Tetap,Data Engineer,213000,USD,213000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,152000,USD,152000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,140000,USD,140000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,120000,USD,120000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,110000,USD,110000,US,Kantor,US,Menengah
